04/17/2024 00:00,9779
04/17/2024 00:05,9759
04/17/2024 00:10,9682
04/17/2024 00:15,9629
04/17/2024 00:20,9605
04/17/2024 00:25,9573
04/17/2024 00:30,9512
04/17/2024 00:35,9505
04/17/2024 00:40,9429
04/17/2024 00:45,9389
04/17/2024 00:50,9394
04/17/2024 00:55,9356
04/17/2024 01:00,9292
04/17/2024 01:05,9276
04/17/2024 01:10,9246
04/17/2024 01:15,9224
04/17/2024 01:20,9194
04/17/2024 01:25,9164
04/17/2024 01:30,9158
04/17/2024 01:35,9138
04/17/2024 01:40,9132
04/17/2024 01:45,9116
04/17/2024 01:50,9085
04/17/2024 01:55,9083
04/17/2024 02:00,9045
04/17/2024 02:05,9053
04/17/2024 02:10,9049
04/17/2024 02:15,9060
04/17/2024 02:20,9035
04/17/2024 02:25,9045
04/17/2024 02:30,9033
04/17/2024 02:35,9020
04/17/2024 02:40,8997
04/17/2024 02:45,8977
04/17/2024 02:50,8998
04/17/2024 02:55,8977
04/17/2024 03:00,9007
04/17/2024 03:05,9023
04/17/2024 03:10,9003
04/17/2024 03:15,9000
04/17/2024 03:20,9028
04/17/2024 03:25,9014
04/17/2024 03:30,9043
04/17/2024 03:35,9032
04/17/2024 03:40,9059
04/17/2024 03:45,9040
04/17/2024 03:50,9087
04/17/2024 03:55,9086
04/17/2024 04:00,9140
04/17/2024 04:05,9196
04/17/2024 04:10,9211
04/17/2024 04:15,9247
04/17/2024 04:20,9258
04/17/2024 04:25,9310
04/17/2024 04:30,9321
04/17/2024 04:35,9387
04/17/2024 04:40,9417
04/17/2024 04:45,9485
04/17/2024 04:50,9515
04/17/2024 04:55,9554
04/17/2024 05:00,9653
04/17/2024 05:05,9819
04/17/2024 05:10,9893
04/17/2024 05:15,9951
04/17/2024 05:20,10026
04/17/2024 05:25,10118
04/17/2024 05:30,10171
04/17/2024 05:35,10316
04/17/2024 05:40,10412
04/17/2024 05:45,10491
04/17/2024 05:50,10613
04/17/2024 05:55,10703
04/17/2024 06:00,10857
04/17/2024 06:05,11048
04/17/2024 06:10,11139
04/17/2024 06:15,11289
04/17/2024 06:20,11398
04/17/2024 06:25,11423
04/17/2024 06:30,11497
04/17/2024 06:35,11652
04/17/2024 06:40,11779
04/17/2024 06:45,11866
04/17/2024 06:50,11961
04/17/2024 06:55,12002
04/17/2024 07:00,12172
04/17/2024 07:05,12256
04/17/2024 07:10,12310
04/17/2024 07:15,12338
04/17/2024 07:20,12388
04/17/2024 07:25,12388
04/17/2024 07:30,12384
04/17/2024 07:35,12464
04/17/2024 07:40,12483
04/17/2024 07:45,12529
04/17/2024 07:50,12497
04/17/2024 07:55,12581
04/17/2024 08:00,12583
04/17/2024 08:05,12648
04/17/2024 08:10,12627
04/17/2024 08:15,12664
04/17/2024 08:20,12646
04/17/2024 08:25,12699
04/17/2024 08:30,12721
04/17/2024 08:35,12681
04/17/2024 08:40,12691
04/17/2024 08:45,12730
04/17/2024 08:50,12700
04/17/2024 08:55,12755
04/17/2024 09:00,12745
04/17/2024 09:05,12790
04/17/2024 09:10,12774
04/17/2024 09:15,12751
04/17/2024 09:20,12805
04/17/2024 09:25,12884
04/17/2024 09:30,12907
04/17/2024 09:35,12844
04/17/2024 09:40,12839
04/17/2024 09:45,12850
04/17/2024 09:50,12838
04/17/2024 09:55,12866
04/17/2024 10:00,12824
04/17/2024 10:05,12855
04/17/2024 10:10,12894
04/17/2024 10:15,12938
04/17/2024 10:20,12958
04/17/2024 10:25,13016
04/17/2024 10:30,13086
04/17/2024 10:35,13038
04/17/2024 10:40,13039
04/17/2024 10:45,13101
04/17/2024 10:50,13084
04/17/2024 10:55,13142
04/17/2024 11:00,13123
04/17/2024 11:05,13106
04/17/2024 11:10,13166
04/17/2024 11:15,13186
04/17/2024 11:20,13201
04/17/2024 11:25,13191
04/17/2024 11:30,13217
04/17/2024 11:35,13152
04/17/2024 11:40,13177
04/17/2024 11:45,13108
04/17/2024 11:50,13056
04/17/2024 11:55,13090
04/17/2024 12:00,13065
04/17/2024 12:05,13095
04/17/2024 12:10,13105
04/17/2024 12:15,13110
04/17/2024 12:20,13088
04/17/2024 12:25,13153
04/17/2024 12:30,13175
04/17/2024 12:35,13200
04/17/2024 12:40,13157
04/17/2024 12:45,13211
04/17/2024 12:50,13169
04/17/2024 12:55,13143
04/17/2024 13:00,13122
04/17/2024 13:05,13108
04/17/2024 13:10,13084
04/17/2024 13:15,13074
04/17/2024 13:20,13065
04/17/2024 13:25,13093
04/17/2024 13:30,13055
04/17/2024 13:35,13004
04/17/2024 13:40,13028
04/17/2024 13:45,12948
04/17/2024 13:50,12965
04/17/2024 13:55,12886
04/17/2024 14:00,12893
04/17/2024 14:05,12841
04/17/2024 14:10,12831
04/17/2024 14:15,12828
04/17/2024 14:20,12737
04/17/2024 14:25,12768
04/17/2024 14:30,12806
04/17/2024 14:35,12766
04/17/2024 14:40,12761
04/17/2024 14:45,12693
04/17/2024 14:50,12714
04/17/2024 14:55,12634
04/17/2024 15:00,12717
04/17/2024 15:05,12668
04/17/2024 15:10,12663
04/17/2024 15:15,12680
04/17/2024 15:20,12615
04/17/2024 15:25,12580
04/17/2024 15:30,12524
04/17/2024 15:35,12492
04/17/2024 15:40,12553
04/17/2024 15:45,12522
04/17/2024 15:50,12505
04/17/2024 15:55,12552
04/17/2024 16:00,12539
04/17/2024 16:05,12545
04/17/2024 16:10,12507
04/17/2024 16:15,12493
04/17/2024 16:20,12528
04/17/2024 16:25,12469
04/17/2024 16:30,12497
04/17/2024 16:35,12538
04/17/2024 16:40,12507
04/17/2024 16:45,12552
04/17/2024 16:50,12571
04/17/2024 16:55,12615
04/17/2024 17:00,12639
04/17/2024 17:05,12638
04/17/2024 17:10,12642
04/17/2024 17:15,12701
04/17/2024 17:20,12733
04/17/2024 17:25,12741
04/17/2024 17:30,12814
04/17/2024 17:35,12841
04/17/2024 17:40,12832
04/17/2024 17:45,12917
04/17/2024 17:50,12951
04/17/2024 17:55,12939
04/17/2024 18:00,12949
04/17/2024 18:05,12911
04/17/2024 18:10,12901
04/17/2024 18:15,12921
04/17/2024 18:20,12935
04/17/2024 18:25,12925
04/17/2024 18:30,12918
04/17/2024 18:35,12997
04/17/2024 18:40,12971
04/17/2024 18:45,12990
04/17/2024 18:50,13010
04/17/2024 18:55,13018
04/17/2024 19:00,13011
04/17/2024 19:05,13063
04/17/2024 19:10,13075
04/17/2024 19:15,13090
04/17/2024 19:20,13104
04/17/2024 19:25,13100
04/17/2024 19:30,13103
04/17/2024 19:35,13144
04/17/2024 19:40,13156
04/17/2024 19:45,13176
04/17/2024 19:50,13157
04/17/2024 19:55,13133
04/17/2024 20:00,13109
04/17/2024 20:05,13067
04/17/2024 20:10,13052
04/17/2024 20:15,12987
04/17/2024 20:20,12963
04/17/2024 20:25,12946
04/17/2024 20:30,12918
04/17/2024 20:35,12818
04/17/2024 20:40,12822
04/17/2024 20:45,12715
04/17/2024 20:50,12636
04/17/2024 20:55,12633
04/17/2024 21:00,12557
04/17/2024 21:05,12458
04/17/2024 21:10,12364
04/17/2024 21:15,12333
04/17/2024 21:20,12269
04/17/2024 21:25,12180
04/17/2024 21:30,12137
04/17/2024 21:35,12074
04/17/2024 21:40,11984
04/17/2024 21:45,11928
04/17/2024 21:50,11844
04/17/2024 21:55,11768
04/17/2024 22:00,11621
04/17/2024 22:05,11556
04/17/2024 22:10,11495
04/17/2024 22:15,11420
04/17/2024 22:20,11324
04/17/2024 22:25,11253
04/17/2024 22:30,11186
04/17/2024 22:35,11109
04/17/2024 22:40,11038
04/17/2024 22:45,10985
04/17/2024 22:50,10908
04/17/2024 22:55,10812
04/17/2024 23:00,10714
04/17/2024 23:05,10681
04/17/2024 23:10,10570
04/17/2024 23:15,10515
04/17/2024 23:20,10451
04/17/2024 23:25,10402
04/17/2024 23:30,10335
04/17/2024 23:35,10291
04/17/2024 23:40,10245
04/17/2024 23:45,10198
04/17/2024 23:50,10141
04/17/2024 23:55,10112
